Transition,TwoLegged,Angle,Distance,PlayerType_C,PlayerType_F,PlayerType_G,Competition_EURO,Competition_NBA,Competition_SLO1,Competition_U14,Competition_U16,Movement_dribble or cut,Movement_drive,Movement_no,target
0,0,77.03,0.66,0,0,1,1,0,0,0,0,0,1,0,2
0,1,61.65,6.21,0,0,1,1,0,0,0,0,0,0,1,1
0,1,64.77,0.47,0,0,1,1,0,0,0,0,0,0,1,2
0,1,73.83,0.73,0,0,1,1,0,0,0,0,0,0,1,2
0,1,26.31,7.61,0,0,1,1,0,0,0,0,0,0,1,1
0,1,45.22,7.4,0,0,1,1,0,0,0,0,0,0,1,1
1,1,79.05,6.17,0,0,1,1,0,0,0,0,0,0,1,1
0,0,0.0,0.79,0,0,1,1,0,0,0,0,1,0,0,2
0,1,35.26,7.24,0,0,1,1,0,0,0,0,0,0,1,1
0,1,49.06,7.38,0,0,1,1,0,0,0,0,0,0,1,1
0,1,5.44,7.34,0,0,1,1,0,0,0,0,0,0,1,1
0,1,60.95,7.29,0,0,1,1,0,0,0,0,0,0,1,1
0,1,32.42,7.89,0,0,1,1,0,0,0,0,0,0,1,1
1,0,67.79,1.39,0,0,1,1,0,0,0,0,1,0,0,2
0,1,42.83,7.25,0,0,1,1,0,0,0,0,0,0,1,1
0,1,27.25,7.25,0,0,1,1,0,0,0,0,0,0,1,1
0,1,85.98,1.34,0,0,1,1,0,0,0,0,0,0,1,1
0,1,67.57,0.81,0,0,1,1,0,0,0,0,0,0,1,5
0,1,71.17,0.79,0,0,1,1,0,0,0,0,0,0,1,1
0,1,67.71,1.1,0,0,1,1,0,0,0,0,0,0,1,2
0,1,88.55,6.91,0,0,1,1,0,0,0,0,0,0,1,1
0,1,72.34,0.84,0,0,1,1,0,0,0,0,0,0,1,2
1,1,56.5,7.2,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.02,2.73,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.4,0.48,0,0,1,1,0,0,0,0,0,0,1,5
1,1,72.93,2.52,0,0,1,1,0,0,0,0,0,0,1,3
0,1,14.51,7.27,1,0,0,1,0,0,0,0,0,0,1,1
0,1,27.03,0.59,1,0,0,1,0,0,0,0,0,0,1,4
0,1,89.12,2.63,1,0,0,1,0,0,0,0,0,0,1,3
0,1,67.59,5.33,1,0,0,1,0,0,0,0,0,0,1,1
0,1,9.51,1.3,1,0,0,1,0,0,0,0,0,0,1,3
0,1,35.16,7.16,1,0,0,1,0,0,0,0,0,0,1,1
1,1,4.5,6.14,1,0,0,1,0,0,0,0,0,0,1,1
0,1,66.67,4.73,1,0,0,1,0,0,0,0,0,0,1,1
0,1,50.76,0.83,1,0,0,1,0,0,0,0,0,0,1,3
1,1,0.0,3.81,1,0,0,1,0,0,0,0,0,0,1,1
0,1,43.27,7.89,0,1,0,1,0,0,0,0,0,0,1,1
0,1,60.75,7.25,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.86,6.86,0,1,0,1,0,0,0,0,0,0,1,1
0,1,71.93,3.78,0,1,0,1,0,0,0,0,0,0,1,1
0,1,38.65,7.29,0,1,0,1,0,0,0,0,0,0,1,1
0,1,35.27,7.7,0,1,0,1,0,0,0,0,0,0,1,1
0,1,29.76,5.5,1,0,0,1,0,0,0,0,0,0,1,1
0,1,29.25,2.08,0,1,0,1,0,0,0,0,0,0,1,1
0,1,44.93,7.28,0,1,0,1,0,0,0,0,0,0,1,1
0,1,10.99,1.69,0,1,0,1,0,0,0,0,0,0,1,1
0,1,71.09,0.62,0,1,0,1,0,0,0,0,0,0,1,5
0,0,19.89,0.16,0,1,0,1,0,0,0,0,1,0,0,6
0,1,18.49,1.69,0,1,0,1,0,0,0,0,0,0,1,3
0,1,80.91,0.6,0,1,0,1,0,0,0,0,0,0,1,2
0,1,82.33,1.51,0,1,0,1,0,0,0,0,0,0,1,1
0,0,0.0,1.01,0,0,1,1,0,0,0,0,1,0,0,2
1,1,0.39,7.9,0,0,1,1,0,0,0,0,0,0,1,1
0,0,44.44,9.18,0,0,1,1,0,0,0,0,1,0,0,6
0,1,35.08,3.08,0,0,1,1,0,0,0,0,0,0,1,1
0,1,1.13,8.17,0,0,1,1,0,0,0,0,0,0,1,1
0,0,60.24,2.47,0,0,1,1,0,0,0,0,1,0,0,2
0,1,36.07,7.64,0,0,1,1,0,0,0,0,0,0,1,1
1,1,68.3,0.69,0,0,1,1,0,0,0,0,0,0,1,2
0,1,66.74,7.06,0,0,1,1,0,0,0,0,0,0,1,1
0,1,30.82,7.32,0,0,1,1,0,0,0,0,0,0,1,1
0,0,63.96,1.07,0,0,1,1,0,0,0,0,1,0,0,2
0,1,25.98,2.2,0,1,0,1,0,0,0,0,0,0,1,3
1,1,57.92,5.75,0,1,0,1,0,0,0,0,0,0,1,1
0,1,37.49,1.41,0,1,0,1,0,0,0,0,0,0,1,3
0,1,70.53,3.35,0,1,0,1,0,0,0,0,0,0,1,1
0,1,30.67,7.25,0,1,0,1,0,0,0,0,0,0,1,1
0,1,20.99,1.2,0,1,0,1,0,0,0,0,0,0,1,2
1,0,20.31,0.62,0,1,0,1,0,0,0,0,1,0,0,6
0,0,25.27,0.88,0,0,1,1,0,0,0,0,1,0,0,2
0,0,74.45,1.56,0,0,1,1,0,0,0,0,1,0,0,2
0,1,29.46,7.41,0,0,1,1,0,0,0,0,0,0,1,1
0,0,72.1,1.18,0,0,1,1,0,0,0,0,0,1,0,2
0,0,71.17,0.79,0,0,1,1,0,0,0,0,1,0,0,2
0,1,1.61,7.64,0,0,1,1,0,0,0,0,0,0,1,1
0,1,1.67,7.37,0,0,1,1,0,0,0,0,0,0,1,1
0,0,83.31,0.81,0,0,1,1,0,0,0,0,1,0,0,2
1,1,16.93,7.36,0,0,1,1,0,0,0,0,0,0,1,1
0,1,18.02,5.2,0,0,1,1,0,0,0,0,0,0,1,1
0,1,25.18,7.3,0,0,1,1,0,0,0,0,0,0,1,1
1,1,23.85,7.29,0,0,1,1,0,0,0,0,0,0,1,1
0,1,28.03,7.18,0,0,1,1,0,0,0,0,0,0,1,1
0,1,23.81,7.17,0,0,1,1,0,0,0,0,0,0,1,1
0,1,46.55,5.46,0,0,1,1,0,0,0,0,0,0,1,1
0,1,48.01,7.06,0,1,0,1,0,0,0,0,0,0,1,1
0,1,66.03,0.76,0,1,0,1,0,0,0,0,0,0,1,6
0,1,37.57,2.02,0,1,0,1,0,0,0,0,0,0,1,3
0,1,86.6,7.03,0,0,1,1,0,0,0,0,0,0,1,1
0,0,42.56,1.66,0,0,1,1,0,0,0,0,0,1,0,6
0,1,33.85,7.31,0,0,1,1,0,0,0,0,0,0,1,1
0,1,49.2,7.15,0,0,1,1,0,0,0,0,0,0,1,1
1,0,17.02,0.55,0,0,1,1,0,0,0,0,0,0,1,6
0,0,8.16,1.51,0,0,1,1,0,0,0,0,1,0,0,6
0,0,68.52,3.05,0,0,1,1,0,0,0,0,0,1,0,6
0,1,40.26,7.46,0,0,1,1,0,0,0,0,0,0,1,1
0,0,49.99,3.08,0,0,1,1,0,0,0,0,0,1,0,6
0,1,34.81,7.13,0,0,1,1,0,0,0,0,0,0,1,1
0,0,70.56,2.39,0,0,1,1,0,0,0,0,0,1,0,6
0,0,64.71,1.48,0,0,1,1,0,0,0,0,0,1,0,6
1,0,55.92,0.84,0,0,1,1,0,0,0,0,1,0,0,2
0,1,62.05,0.55,0,0,1,1,0,0,0,0,0,0,1,5
0,1,52.08,0.68,0,0,1,1,0,0,0,0,0,0,1,1
0,1,45.23,7.32,0,0,1,1,0,0,0,0,0,0,1,1
0,1,30.96,7.39,0,0,1,1,0,0,0,0,0,0,1,1
0,1,9.84,5.01,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.35,7.02,0,0,1,1,0,0,0,0,0,0,1,1
0,1,1.06,2.89,0,0,1,1,0,0,0,0,0,0,1,1
0,1,36.3,6.06,0,0,1,1,0,0,0,0,0,0,1,1
0,1,29.66,8.66,0,0,1,1,0,0,0,0,0,0,1,1
0,1,69.55,7.2,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.31,6.86,0,0,1,1,0,0,0,0,0,0,1,1
1,0,62.05,0.55,0,0,1,1,0,0,0,0,1,0,0,2
0,1,27.07,7.18,0,0,1,1,0,0,0,0,0,0,1,1
1,1,69.35,0.57,0,0,1,1,0,0,0,0,0,0,1,6
0,1,77.03,0.66,0,0,1,1,0,0,0,0,0,0,1,4
0,1,44.93,7.21,0,0,1,1,0,0,0,0,0,0,1,1
0,0,74.31,0.95,0,0,1,1,0,0,0,0,1,0,0,2
0,1,53.54,5.6,0,0,1,1,0,0,0,0,0,0,1,1
1,1,75.28,1.22,0,0,1,1,0,0,0,0,0,0,1,1
0,1,41.88,7.14,0,0,1,1,0,0,0,0,0,0,1,1
0,0,62.56,0.91,0,0,1,1,0,0,0,0,0,1,0,2
0,1,40.69,7.72,0,0,1,1,0,0,0,0,0,0,1,1
0,1,18.22,5.65,0,0,1,1,0,0,0,0,0,0,1,1
0,1,2.48,7.42,0,0,1,1,0,0,0,0,0,0,1,1
0,1,61.07,1.53,0,1,0,1,0,0,0,0,0,0,1,3
0,1,0.0,0.2,0,1,0,1,0,0,0,0,0,0,1,4
0,1,64.48,0.59,0,1,0,1,0,0,0,0,0,0,1,4
0,1,89.81,4.13,0,1,0,1,0,0,0,0,0,0,1,1
0,1,19.64,3.19,0,0,1,1,0,0,0,0,0,0,1,1
1,1,46.7,7.36,0,1,0,1,0,0,0,0,0,0,1,1
0,1,69.35,1.03,0,1,0,1,0,0,0,0,0,0,1,2
0,1,48.91,6.04,0,1,0,1,0,0,0,0,0,0,1,1
0,1,14.86,0.21,0,1,0,1,0,0,0,0,0,0,1,4
0,1,0.0,1.87,0,1,0,1,0,0,0,0,0,0,1,1
0,1,84.81,6.99,0,1,0,1,0,0,0,0,0,0,1,1
0,1,2.52,7.32,0,0,1,1,0,0,0,0,0,0,1,1
0,0,37.99,1.83,0,0,1,1,0,0,0,0,1,0,0,6
0,1,33.38,7.21,0,0,1,1,0,0,0,0,0,0,1,1
0,1,59.22,7.23,0,0,1,1,0,0,0,0,0,0,1,1
0,1,32.02,7.48,0,0,1,1,0,0,0,0,0,0,1,1
0,1,51.82,7.91,0,0,1,1,0,0,0,0,0,0,1,1
0,1,23.35,7.43,0,0,1,1,0,0,0,0,0,0,1,1
0,1,20.5,7.34,0,0,1,1,0,0,0,0,0,0,1,1
0,1,36.52,0.72,0,0,1,1,0,0,0,0,0,0,1,2
0,1,69.83,0.74,0,0,1,1,0,0,0,0,0,0,1,2
0,1,66.29,7.2,0,0,1,1,0,0,0,0,0,0,1,1
0,1,83.84,6.9,0,0,1,1,0,0,0,0,0,0,1,1
0,1,19.38,3.07,0,0,1,1,0,0,0,0,0,0,1,3
1,1,62.56,0.91,0,0,1,1,0,0,0,0,0,0,1,2
0,1,46.32,3.33,0,0,1,1,0,0,0,0,0,0,1,1
0,1,52.16,6.65,0,0,1,1,0,0,0,0,0,0,1,1
1,1,64.77,0.47,0,0,1,1,0,0,0,0,0,0,1,2
0,1,67.28,0.52,0,0,1,1,0,0,0,0,0,0,1,4
1,1,64.77,0.47,0,0,1,1,0,0,0,0,0,0,1,6
0,1,0.0,0.47,0,0,1,1,0,0,0,0,0,0,1,2
1,0,56.84,0.96,0,0,1,1,0,0,0,0,1,0,0,2
1,1,35.54,0.65,0,0,1,1,0,0,0,0,0,0,1,2
0,0,56.0,1.23,0,0,1,1,0,0,0,0,1,0,0,6
0,1,73.86,4.41,0,1,0,1,0,0,0,0,0,0,1,3
0,1,89.55,5.14,0,1,0,1,0,0,0,0,0,0,1,1
0,0,83.94,2.42,0,1,0,1,0,0,0,0,0,0,1,1
0,1,88.69,4.13,0,1,0,1,0,0,0,0,0,0,1,3
0,0,1.74,1.76,0,1,0,1,0,0,0,0,0,1,0,6
1,0,36.94,2.14,0,1,0,1,0,0,0,0,1,0,0,1
0,0,74.75,2.61,0,1,0,1,0,0,0,0,0,0,1,1
0,1,13.34,2.09,0,1,0,1,0,0,0,0,0,0,1,1
0,0,84.95,2.9,0,1,0,1,0,0,0,0,0,0,1,3
0,1,6.49,0.47,0,1,0,1,0,0,0,0,0,0,1,5
0,0,30.81,4.81,0,1,0,1,0,0,0,0,1,0,0,6
0,1,14.99,7.46,0,1,0,1,0,0,0,0,0,0,1,1
0,1,30.52,0.42,0,1,0,1,0,0,0,0,0,0,1,5
0,1,11.64,6.64,0,1,0,1,0,0,0,0,0,0,1,1
1,1,34.8,9.95,0,1,0,1,0,0,0,0,0,0,1,1
0,1,31.48,7.18,0,1,0,1,0,0,0,0,0,0,1,1
0,1,52.5,7.5,0,1,0,1,0,0,0,0,0,0,1,1
0,1,7.68,7.21,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.28,1.98,1,0,0,1,0,0,0,0,0,0,1,3
0,1,41.94,0.56,1,0,0,1,0,0,0,0,0,0,1,1
0,1,85.73,1.99,1,0,0,1,0,0,0,0,0,0,1,1
1,1,4.46,0.69,1,0,0,1,0,0,0,0,0,0,1,4
0,1,66.54,0.64,1,0,0,1,0,0,0,0,0,0,1,4
0,0,68.93,0.86,0,1,0,1,0,0,0,0,0,1,0,2
0,0,72.93,0.5,0,1,0,1,0,0,0,0,1,0,0,2
0,1,53.16,7.43,0,1,0,1,0,0,0,0,0,0,1,1
0,0,79.56,0.82,0,1,0,1,0,0,0,0,1,0,0,2
0,1,89.24,7.07,0,1,0,1,0,0,0,0,0,0,1,1
0,1,0.8,7.69,0,1,0,1,0,0,0,0,0,0,1,1
0,1,71.58,7.11,0,1,0,1,0,0,0,0,0,0,1,1
0,1,88.62,6.16,0,1,0,1,0,0,0,0,0,0,1,1
0,1,63.6,7.24,0,1,0,1,0,0,0,0,0,0,1,1
0,1,84.51,4.36,1,0,0,1,0,0,0,0,0,0,1,1
0,1,67.68,2.37,1,0,0,1,0,0,0,0,0,0,1,3
1,1,62.28,0.67,1,0,0,1,0,0,0,0,0,0,1,2
0,1,48.61,4.78,1,0,0,1,0,0,0,0,0,0,1,1
0,1,0.69,4.46,1,0,0,1,0,0,0,0,0,0,1,1
0,1,72.34,0.84,1,0,0,1,0,0,0,0,0,0,1,1
0,1,74.93,0.78,0,1,0,1,0,0,0,0,0,0,1,1
0,1,74.55,0.56,0,1,0,1,0,0,0,0,0,0,1,5
0,1,74.31,0.95,0,1,0,1,0,0,0,0,0,0,1,6
0,1,9.13,1.35,0,1,0,1,0,0,0,0,0,0,1,3
0,1,68.16,2.14,0,0,1,1,0,0,0,0,0,0,1,1
0,1,89.49,4.55,0,0,1,1,0,0,0,0,0,0,1,1
0,0,27.22,3.98,0,0,1,1,0,0,0,0,1,0,0,6
0,0,58.97,2.06,0,0,1,1,0,0,0,0,1,0,0,6
1,1,22.13,7.25,0,0,1,1,0,0,0,0,0,0,1,1
0,1,32.68,7.34,0,0,1,1,0,0,0,0,0,0,1,1
1,0,71.17,0.79,0,0,1,1,0,0,0,0,1,0,0,2
0,0,29.04,0.66,0,0,1,1,0,0,0,0,1,0,0,2
0,1,66.2,2.63,0,0,1,1,0,0,0,0,0,0,1,1
0,0,7.47,1.24,0,0,1,1,0,0,0,0,1,0,0,2
0,1,3.08,7.97,0,0,1,1,0,0,0,0,0,0,1,1
0,0,51.84,3.2,0,0,1,1,0,0,0,0,1,0,0,6
0,1,86.99,6.92,0,0,1,1,0,0,0,0,0,0,1,2
1,0,72.2,1.01,0,0,1,1,0,0,0,0,1,0,0,2
1,0,29.62,0.54,0,0,1,1,0,0,0,0,1,0,0,1
0,1,87.9,6.97,0,0,1,1,0,0,0,0,0,0,1,1
0,1,89.89,6.96,0,0,1,1,0,0,0,0,0,0,1,1
0,1,60.12,7.11,0,0,1,1,0,0,0,0,0,0,1,1
0,1,54.26,7.26,0,0,1,1,0,0,0,0,0,0,1,1
0,0,24.85,4.08,0,0,1,1,0,0,0,0,0,1,0,6
1,0,45.9,0.52,0,0,1,1,0,0,0,0,1,0,0,6
0,0,78.94,0.49,0,0,1,1,0,0,0,0,0,0,1,6
0,1,44.33,7.28,0,0,1,1,0,0,0,0,0,0,1,1
0,1,22.75,7.34,0,0,1,1,0,0,0,0,0,0,1,1
0,1,42.91,7.55,0,0,1,1,0,0,0,0,0,0,1,1
0,0,27.95,2.06,0,0,1,1,0,0,0,0,1,0,0,6
0,0,29.7,4.76,0,0,1,1,0,0,0,0,1,0,0,6
0,1,42.52,7.21,0,0,1,1,0,0,0,0,0,0,1,1
0,1,60.91,0.86,1,0,0,1,0,0,0,0,0,0,1,1
0,1,33.14,7.25,0,1,0,1,0,0,0,0,0,0,1,1
1,1,22.95,0.69,0,1,0,1,0,0,0,0,0,0,1,3
1,1,37.61,0.53,0,1,0,1,0,0,0,0,0,0,1,5
0,1,87.23,4.18,0,1,0,1,0,0,0,0,0,0,1,1
0,1,79.96,3.32,0,1,0,1,0,0,0,0,0,0,1,3
0,0,53.81,2.26,0,1,0,1,0,0,0,0,0,1,0,6
0,1,1.68,7.31,0,1,0,1,0,0,0,0,0,0,1,1
0,1,43.73,7.28,0,1,0,1,0,0,0,0,0,0,1,1
1,1,34.43,7.3,0,1,0,1,0,0,0,0,0,0,1,1
0,1,12.59,4.18,0,0,1,1,0,0,0,0,0,0,1,1
0,0,28.04,1.94,0,0,1,1,0,0,0,0,1,0,0,6
0,1,87.7,5.04,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.2,0.43,0,0,1,1,0,0,0,0,0,0,1,3
1,1,59.43,7.28,0,0,1,1,0,0,0,0,0,0,1,1
0,1,87.01,6.97,0,0,1,1,0,0,0,0,0,0,1,1
0,1,26.69,7.16,0,0,1,1,0,0,0,0,0,0,1,1
0,0,52.04,1.29,0,0,1,1,0,0,0,0,1,0,0,2
0,1,34.84,4.97,0,0,1,1,0,0,0,0,0,0,1,1
0,1,48.55,7.22,0,0,1,1,0,0,0,0,0,0,1,1
0,1,69.35,0.57,1,0,0,1,0,0,0,0,0,0,1,5
0,1,33.22,6.36,1,0,0,1,0,0,0,0,0,0,1,1
0,1,62.28,0.67,1,0,0,1,0,0,0,0,0,0,1,2
0,1,20.4,1.54,1,0,0,1,0,0,0,0,0,0,1,3
0,1,28.64,0.78,1,0,0,1,0,0,0,0,0,0,1,2
1,1,45.62,6.37,0,0,1,1,0,0,0,0,0,0,1,1
0,1,48.88,5.55,0,0,1,1,0,0,0,0,0,0,1,1
0,1,6.21,2.48,0,0,1,1,0,0,0,0,0,0,1,1
0,1,77.97,6.13,0,0,1,1,0,0,0,0,0,0,1,1
0,0,77.5,0.93,0,0,1,1,0,0,0,0,0,1,0,2
0,1,75.58,7.08,0,0,1,1,0,0,0,0,0,0,1,1
0,0,71.22,0.96,0,0,1,1,0,0,0,0,1,0,0,2
0,1,46.99,7.4,0,0,1,1,0,0,0,0,0,0,1,1
0,1,86.28,4.78,0,0,1,1,0,0,0,0,0,0,1,1
1,0,8.23,0.75,0,1,0,1,0,0,0,0,1,0,0,2
0,1,84.81,6.99,0,1,0,1,0,0,0,0,0,0,1,1
0,1,0.42,7.36,0,1,0,1,0,0,0,0,0,0,1,1
0,1,4.25,1.44,0,1,0,1,0,0,0,0,0,0,1,3
1,1,31.84,6.7,0,1,0,1,0,0,0,0,0,0,1,1
0,1,73.4,2.4,0,1,0,1,0,0,0,0,0,0,1,3
1,1,71.17,0.79,0,1,0,1,0,0,0,0,0,0,1,2
0,0,56.09,2.39,0,1,0,1,0,0,0,0,0,1,0,6
0,0,35.54,0.65,0,1,0,1,0,0,0,0,0,1,0,2
0,1,51.07,6.75,0,1,0,1,0,0,0,0,0,0,1,1
0,1,16.58,2.06,0,1,0,1,0,0,0,0,0,0,1,1
0,1,55.07,7.12,0,1,0,1,0,0,0,0,0,0,1,1
0,1,27.15,6.34,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.41,6.86,0,1,0,1,0,0,0,0,0,0,1,1
0,1,21.5,7.16,0,0,1,1,0,0,0,0,0,0,1,1
1,1,43.17,7.44,0,0,1,1,0,0,0,0,0,0,1,1
0,1,21.08,5.06,0,0,1,1,0,0,0,0,0,0,1,1
0,1,4.13,4.47,0,0,1,1,0,0,0,0,0,0,1,1
0,1,85.69,0.54,0,1,0,1,0,0,0,0,0,0,1,5
0,1,8.87,0.69,0,1,0,1,0,0,0,0,0,0,1,1
0,1,58.67,6.08,0,1,0,1,0,0,0,0,0,0,1,1
0,1,83.11,7.07,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.01,6.97,0,0,1,1,0,0,0,0,0,0,1,1
1,1,38.06,7.3,0,0,1,1,0,0,0,0,0,0,1,1
0,1,69.83,0.74,0,1,0,1,0,0,0,0,0,0,1,1
1,1,53.76,0.8,0,1,0,1,0,0,0,0,0,0,1,2
0,1,67.28,0.52,0,1,0,1,0,0,0,0,0,0,1,1
0,1,71.17,0.79,0,1,0,1,0,0,0,0,0,0,1,1
0,0,9.13,1.35,0,1,0,1,0,0,0,0,0,0,1,3
0,1,51.88,7.22,0,1,0,1,0,0,0,0,0,0,1,1
0,1,65.42,2.3,0,1,0,1,0,0,0,0,0,0,1,1
0,1,63.56,2.87,0,1,0,1,0,0,0,0,0,0,1,1
0,0,4.14,0.74,0,1,0,1,0,0,0,0,0,1,0,2
0,1,57.65,6.21,0,1,0,1,0,0,0,0,0,0,1,1
0,1,46.35,7.63,0,1,0,1,0,0,0,0,0,0,1,1
0,1,57.01,0.77,0,1,0,1,0,0,0,0,0,0,1,3
0,1,35.36,7.31,0,0,1,1,0,0,0,0,0,0,1,1
0,1,35.3,6.12,0,0,1,1,0,0,0,0,0,0,1,1
0,1,30.61,7.68,0,0,1,1,0,0,0,0,0,0,1,1
0,1,38.71,7.37,0,0,1,1,0,0,0,0,0,0,1,1
0,1,83.11,7.07,0,0,1,1,0,0,0,0,0,0,1,1
0,1,38.91,7.25,0,0,1,1,0,0,0,0,0,0,1,1
0,1,39.18,7.21,0,0,1,1,0,0,0,0,0,0,1,1
1,0,4.84,0.63,0,0,1,1,0,0,0,0,1,0,0,2
0,1,45.54,7.13,0,0,1,1,0,0,0,0,0,0,1,1
0,0,72.34,0.84,0,0,1,1,0,0,0,0,1,0,0,2
0,1,33.84,7.5,0,1,0,1,0,0,0,0,0,0,1,1
0,1,60.12,7.11,0,1,0,1,0,0,0,0,0,0,1,1
1,1,80.53,7.11,0,1,0,1,0,0,0,0,0,0,1,1
0,1,85.28,7.04,0,1,0,1,0,0,0,0,0,0,1,1
0,1,83.99,3.99,0,1,0,1,0,0,0,0,0,0,1,1
0,1,89.03,3.96,0,1,0,1,0,0,0,0,0,0,1,1
0,1,24.6,5.02,0,1,0,1,0,0,0,0,0,0,1,1
0,1,23.22,2.45,0,1,0,1,0,0,0,0,0,0,1,1
0,1,0.51,6.02,0,1,0,1,0,0,0,0,0,0,1,1
0,1,58.78,7.14,0,1,0,1,0,0,0,0,0,0,1,1
0,1,9.51,1.3,0,1,0,1,0,0,0,0,0,0,1,3
0,1,6.35,1.94,0,1,0,1,0,0,0,0,0,0,1,3
0,1,0.0,7.42,0,1,0,1,0,0,0,0,0,0,1,1
0,1,61.5,7.19,0,1,0,1,0,0,0,0,0,0,1,1
0,0,82.29,0.7,0,1,0,1,0,0,0,0,0,1,0,2
0,1,47.34,7.21,0,1,0,1,0,0,0,0,0,0,1,1
0,1,71.63,4.91,0,1,0,1,0,0,0,0,0,0,1,1
1,0,55.84,0.65,0,0,1,1,0,0,0,0,1,0,0,2
0,1,32.68,7.34,0,0,1,1,0,0,0,0,0,0,1,1
1,1,41.07,7.34,0,0,1,1,0,0,0,0,0,0,1,1
0,1,45.03,3.03,0,0,1,1,0,0,0,0,0,0,1,1
0,0,72.56,0.67,0,0,1,1,0,0,0,0,1,0,0,2
0,1,57.98,5.56,0,0,1,1,0,0,0,0,0,0,1,1
0,0,14.57,4.05,0,0,1,1,0,0,0,0,0,1,0,6
0,1,44.33,7.21,0,0,1,1,0,0,0,0,0,0,1,1
0,1,79.56,0.82,0,0,1,1,0,0,0,0,0,0,1,1
0,1,45.81,7.4,0,0,1,1,0,0,0,0,0,0,1,1
0,1,84.71,1.02,0,0,1,1,0,0,0,0,0,0,1,4
0,0,83.76,3.34,0,0,1,1,0,0,0,0,0,1,0,6
0,1,79.56,0.82,0,0,1,1,0,0,0,0,0,0,1,3
0,1,1.27,7.26,0,0,1,1,0,0,0,0,0,0,1,1
0,1,0.0,7.96,0,0,1,1,0,0,0,0,0,0,1,1
0,1,84.71,1.02,0,0,1,1,0,0,0,0,0,0,1,2
0,1,8.33,5.92,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.31,6.86,0,0,1,1,0,0,0,0,0,0,1,1
0,1,45.58,0.75,0,1,0,1,0,0,0,0,0,0,1,2
0,1,49.7,0.56,0,1,0,1,0,0,0,0,0,0,1,2
0,1,74.93,0.78,0,1,0,1,0,0,0,0,0,0,1,2
0,1,45.76,0.6,0,1,0,1,0,0,0,0,0,0,1,1
0,1,45.15,1.81,1,0,0,1,0,0,0,0,0,0,1,1
0,1,59.62,0.93,1,0,0,1,0,0,0,0,0,0,1,2
1,1,88.3,4.98,1,0,0,1,0,0,0,0,0,0,1,1
0,1,50.48,3.19,1,0,0,1,0,0,0,0,0,0,1,1
0,1,5.63,4.91,1,0,0,1,0,0,0,0,0,0,1,1
0,1,40.6,3.46,0,0,1,1,0,0,0,0,0,0,1,1
0,0,14.07,1.76,0,0,1,1,0,0,0,0,0,1,0,6
1,0,4.84,0.63,0,0,1,1,0,0,0,0,1,0,0,2
1,1,80.76,0.92,0,0,1,1,0,0,0,0,0,0,1,1
0,0,88.45,3.48,0,0,1,1,0,0,0,0,1,0,0,6
0,0,63.97,3.16,0,0,1,1,0,0,0,0,0,1,0,6
0,1,72.66,7.18,0,0,1,1,0,0,0,0,0,0,1,1
0,1,75.89,0.83,0,1,0,1,0,0,0,0,0,0,1,3
0,1,43.97,1.85,0,1,0,1,0,0,0,0,0,0,1,3
0,1,22.91,4.95,0,1,0,1,0,0,0,0,0,0,1,1
0,1,71.09,0.62,0,1,0,1,0,0,0,0,0,0,1,2
0,1,0.0,1.76,0,1,0,1,0,0,0,0,0,0,1,3
0,0,3.83,1.61,0,1,0,1,0,0,0,0,0,0,1,3
1,1,62.28,0.67,0,1,0,1,0,0,0,0,0,0,1,1
0,1,51.44,6.37,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.02,4.29,0,0,1,1,0,0,0,0,0,0,1,1
0,1,81.75,7.04,0,0,1,1,0,0,0,0,0,0,1,1
0,1,46.43,7.25,0,0,1,1,0,0,0,0,0,0,1,1
1,1,0.42,7.31,0,0,1,1,0,0,0,0,0,0,1,1
1,1,21.19,7.26,0,0,1,1,0,0,0,0,0,0,1,1
0,1,46.11,7.36,0,0,1,1,0,0,0,0,0,0,1,1
0,1,37.83,7.69,0,1,0,1,0,0,0,0,0,0,1,1
0,1,40.39,7.19,0,1,0,1,0,0,0,0,0,0,1,1
0,1,4.25,7.22,0,1,0,1,0,0,0,0,0,0,1,1
0,1,86.6,7.03,0,1,0,1,0,0,0,0,0,0,1,1
0,1,54.23,0.99,0,1,0,1,0,0,0,0,0,0,1,1
0,1,29.62,0.54,0,1,0,1,0,0,0,0,0,0,1,4
0,1,74.93,0.78,0,1,0,1,0,0,0,0,0,0,1,3
0,1,38.52,0.6,0,1,0,1,0,0,0,0,0,0,1,2
0,1,2.29,4.03,0,0,1,1,0,0,0,0,0,0,1,1
0,0,74.93,0.78,0,0,1,1,0,0,0,0,1,0,0,2
0,1,86.54,6.92,0,0,1,1,0,0,0,0,0,0,1,1
0,1,41.35,7.3,0,0,1,1,0,0,0,0,0,0,1,1
